./images/frames1\1560.jpg,dog
./images/frames1\1560.jpg,teddy bear
./images/frames1\1584.jpg,person
./images/frames1\1584.jpg,dog
./images/frames1\1608.jpg,person
./images/frames1\1608.jpg,dog
./images/frames1\1632.jpg,person
./images/frames1\1632.jpg,teddy bear
./images/frames1\1656.jpg,person
./images/frames1\1656.jpg,dog
./images/frames1\168.jpg,bench
./images/frames1\168.jpg,potted plant
./images/frames1\168.jpg,sink
./images/frames1\168.jpg,sports ball
./images/frames1\168.jpg,potted plant
./images/frames1\1680.jpg,dog
./images/frames1\1680.jpg,person
./images/frames1\1680.jpg,person
./images/frames1\1680.jpg,baseball bat
./images/frames1\1704.jpg,bowl
./images/frames1\1704.jpg,dining table
./images/frames1\1704.jpg,broccoli
./images/frames1\1704.jpg,chair
./images/frames1\1728.jpg,dog
./images/frames1\1728.jpg,bowl
./images/frames1\1728.jpg,sports ball
./images/frames1\1728.jpg,teddy bear
./images/frames1\1752.jpg,dog
./images/frames1\1752.jpg,sports ball
./images/frames1\1752.jpg,teddy bear
./images/frames1\1752.jpg,dog
./images/frames1\1752.jpg,bowl
./images/frames1\1776.jpg,toilet
./images/frames1\1776.jpg,cat
./images/frames1\1800.jpg,bowl
./images/frames1\1800.jpg,dog
./images/frames1\1800.jpg,cat
./images/frames1\1824.jpg,bowl
./images/frames1\1824.jpg,dog
./images/frames1\1848.jpg,bowl
./images/frames1\1848.jpg,cat
./images/frames1\1848.jpg,apple
./images/frames1\1848.jpg,apple
./images/frames1\1872.jpg,dog
./images/frames1\1872.jpg,cake
./images/frames1\1896.jpg,person
./images/frames1\1896.jpg,dog
./images/frames1\1896.jpg,vase
./images/frames1\192.jpg,potted plant
./images/frames1\192.jpg,potted plant
./images/frames1\192.jpg,umbrella
./images/frames1\192.jpg,chair
./images/frames1\1920.jpg,person
./images/frames1\1920.jpg,dog
./images/frames1\1944.jpg,person
./images/frames1\1944.jpg,person
./images/frames1\1944.jpg,person
./images/frames1\1968.jpg,dog
./images/frames1\1968.jpg,person
./images/frames1\1968.jpg,vase
./images/frames1\1992.jpg,person
./images/frames1\1992.jpg,dog
./images/frames1\2016.jpg,teddy bear
./images/frames1\2016.jpg,bench
./images/frames1\2040.jpg,dog
./images/frames1\2040.jpg,teddy bear
./images/frames1\2040.jpg,bench
./images/frames1\2064.jpg,carrot
./images/frames1\2064.jpg,carrot
./images/frames1\2064.jpg,cake
./images/frames1\2088.jpg,carrot
./images/frames1\2088.jpg,carrot
./images/frames1\2088.jpg,carrot
./images/frames1\2088.jpg,carrot
./images/frames1\2112.jpg,person
./images/frames1\2112.jpg,umbrella
./images/frames1\2136.jpg,person
./images/frames1\2136.jpg,person
./images/frames1\216.jpg,potted plant
./images/frames1\216.jpg,potted plant
./images/frames1\216.jpg,potted plant
./images/frames1\216.jpg,chair
./images/frames1\2160.jpg,person
./images/frames1\2160.jpg,dog
./images/frames1\2184.jpg,person
./images/frames1\2184.jpg,dog
./images/frames1\2208.jpg,dog
./images/frames1\2232.jpg,dog
./images/frames1\2256.jpg,person
./images/frames1\2256.jpg,person
./images/frames1\2256.jpg,teddy bear
./images/frames1\2256.jpg,teddy bear
./images/frames1\2256.jpg,teddy bear
./images/frames1\2280.jpg,person
./images/frames1\2280.jpg,person
./images/frames1\2280.jpg,person
./images/frames1\2280.jpg,teddy bear
./images/frames1\2280.jpg,teddy bear
./images/frames1\2304.jpg,person
./images/frames1\2304.jpg,teddy bear
./images/frames1\2304.jpg,person
./images/frames1\2304.jpg,person
./images/frames1\2304.jpg,teddy bear
./images/frames1\2304.jpg,teddy bear
./images/frames1\2304.jpg,teddy bear
./images/frames1\2328.jpg,person
./images/frames1\2328.jpg,person
./images/frames1\2328.jpg,person
./images/frames1\2352.jpg,teddy bear
./images/frames1\2352.jpg,teddy bear
./images/frames1\2352.jpg,bird
./images/frames1\240.jpg,potted plant
./images/frames1\240.jpg,person
./images/frames1\240.jpg,potted plant
./images/frames1\240.jpg,chair
./images/frames1\240.jpg,potted plant
./images/frames1\240.jpg,bench
./images/frames1\2448.jpg,parking meter
./images/frames1\2448.jpg,dog
./images/frames1\2448.jpg,toilet
./images/frames1\2472.jpg,bowl
./images/frames1\2496.jpg,cat
./images/frames1\2496.jpg,sports ball
./images/frames1\2520.jpg,dog
./images/frames1\2520.jpg,clock
./images/frames1\2520.jpg,dog
./images/frames1\2520.jpg,person
./images/frames1\2520.jpg,dog
./images/frames1\2520.jpg,teddy bear
./images/frames1\2544.jpg,clock
./images/frames1\2544.jpg,dog
./images/frames1\2544.jpg,teddy bear
./images/frames1\2544.jpg,dog
./images/frames1\2544.jpg,sink
./images/frames1\2568.jpg,book
./images/frames1\2568.jpg,book
./images/frames1\2568.jpg,teddy bear
./images/frames1\2592.jpg,person
./images/frames1\2592.jpg,dog
./images/frames1\2616.jpg,person
./images/frames1\2616.jpg,dog
./images/frames1\264.jpg,dog
./images/frames1\264.jpg,potted plant
./images/frames1\264.jpg,elephant
./images/frames1\2640.jpg,person
./images/frames1\2640.jpg,dog
./images/frames1\2640.jpg,vase
./images/frames1\2664.jpg,person
./images/frames1\2664.jpg,person
./images/frames1\2664.jpg,vase
./images/frames1\2688.jpg,person
./images/frames1\2688.jpg,dog
./images/frames1\2688.jpg,vase
./images/frames1\2712.jpg,person
./images/frames1\2712.jpg,dog
./images/frames1\2712.jpg,chair
./images/frames1\2712.jpg,chair
./images/frames1\2736.jpg,person
./images/frames1\2736.jpg,dog
./images/frames1\2736.jpg,chair
./images/frames1\2736.jpg,vase
./images/frames1\2760.jpg,cow
./images/frames1\2760.jpg,chair
./images/frames1\2784.jpg,cow
./images/frames1\2784.jpg,chair
./images/frames1\2808.jpg,person
./images/frames1\2808.jpg,person
./images/frames1\2832.jpg,person
./images/frames1\2832.jpg,person
./images/frames1\2832.jpg,bottle
./images/frames1\2832.jpg,bottle
./images/frames1\2856.jpg,person
./images/frames1\2856.jpg,person
./images/frames1\2856.jpg,bottle
./images/frames1\2856.jpg,knife
./images/frames1\288.jpg,dog
./images/frames1\288.jpg,potted plant
./images/frames1\288.jpg,potted plant
./images/frames1\2880.jpg,person
./images/frames1\2880.jpg,dining table
./images/frames1\2880.jpg,tie
./images/frames1\2880.jpg,mouse
./images/frames1\2880.jpg,cup
./images/frames1\2880.jpg,bowl
./images/frames1\2904.jpg,person
./images/frames1\2904.jpg,dining table
./images/frames1\2904.jpg,mouse
./images/frames1\2904.jpg,tie
./images/frames1\2904.jpg,cup
./images/frames1\2904.jpg,bowl
./images/frames1\2928.jpg,sheep
./images/frames1\2928.jpg,bear
./images/frames1\2928.jpg,dog
./images/frames1\2928.jpg,sheep
./images/frames1\2928.jpg,car
./images/frames1\2952.jpg,dog
./images/frames1\2952.jpg,teddy bear
./images/frames1\2976.jpg,person
./images/frames1\2976.jpg,person
./images/frames1\2976.jpg,chair
./images/frames1\2976.jpg,dog
./images/frames1\2976.jpg,bird
./images/frames1\3000.jpg,person
./images/frames1\3000.jpg,person
./images/frames1\3000.jpg,dog
./images/frames1\3000.jpg,chair
./images/frames1\3000.jpg,cup
./images/frames1\3000.jpg,bird
./images/frames1\3000.jpg,frisbee
./images/frames1\3024.jpg,person
./images/frames1\3024.jpg,tie
./images/frames1\3048.jpg,person
./images/frames1\3048.jpg,tie
./images/frames1\3072.jpg,person
./images/frames1\3072.jpg,chair
./images/frames1\3072.jpg,dog
./images/frames1\3096.jpg,person
./images/frames1\3096.jpg,teddy bear
./images/frames1\3096.jpg,chair
./images/frames1\3096.jpg,person
./images/frames1\312.jpg,person
./images/frames1\312.jpg,person
./images/frames1\312.jpg,person
./images/frames1\312.jpg,person
./images/frames1\312.jpg,person
./images/frames1\312.jpg,person
./images/frames1\312.jpg,bench
./images/frames1\312.jpg,person
./images/frames1\312.jpg,person
./images/frames1\3120.jpg,person
./images/frames1\3120.jpg,dining table
./images/frames1\3120.jpg,person
./images/frames1\3120.jpg,bench
./images/frames1\3120.jpg,chair
./images/frames1\3144.jpg,person
./images/frames1\3144.jpg,dining table
./images/frames1\3144.jpg,person
./images/frames1\3144.jpg,chair
./images/frames1\3168.jpg,person
./images/frames1\3192.jpg,dog
./images/frames1\3192.jpg,person
./images/frames1\3216.jpg,person
./images/frames1\3216.jpg,dog
./images/frames1\3216.jpg,bench
./images/frames1\3216.jpg,book
./images/frames1\3240.jpg,person
./images/frames1\3264.jpg,person
./images/frames1\3264.jpg,bench
./images/frames1\3288.jpg,person
./images/frames1\3288.jpg,dog
./images/frames1\3288.jpg,bench
./images/frames1\3312.jpg,person
./images/frames1\3312.jpg,dog
./images/frames1\3312.jpg,bench
./images/frames1\3336.jpg,person
./images/frames1\3336.jpg,dog
./images/frames1\3336.jpg,bench
./images/frames1\3336.jpg,bench
./images/frames1\336.jpg,person
./images/frames1\336.jpg,person
./images/frames1\336.jpg,bench
./images/frames1\336.jpg,person
./images/frames1\336.jpg,person
./images/frames1\336.jpg,sports ball
./images/frames1\336.jpg,person
./images/frames1\336.jpg,chair
./images/frames1\336.jpg,chair
./images/frames1\3360.jpg,person
./images/frames1\3360.jpg,person
./images/frames1\3360.jpg,tie
./images/frames1\3360.jpg,dog
./images/frames1\3360.jpg,person
./images/frames1\3360.jpg,bench
./images/frames1\3408.jpg,teddy bear
./images/frames1\3432.jpg,teddy bear
./images/frames1\3504.jpg,dog
./images/frames1\3528.jpg,dog
./images/frames1\3552.jpg,dog
./images/frames1\3552.jpg,horse
./images/frames1\3576.jpg,horse
./images/frames1\360.jpg,dog
./images/frames1\360.jpg,person
./images/frames1\360.jpg,sports ball
./images/frames1\360.jpg,teddy bear
./images/frames1\360.jpg,bench
./images/frames1\360.jpg,person
./images/frames1\360.jpg,chair
./images/frames1\360.jpg,person
./images/frames1\360.jpg,person
./images/frames1\3600.jpg,dog
./images/frames1\3600.jpg,horse
./images/frames1\3624.jpg,dog
./images/frames1\3624.jpg,horse
./images/frames1\3648.jpg,dog
./images/frames1\3648.jpg,horse
./images/frames1\3672.jpg,dog
./images/frames1\3672.jpg,horse
./images/frames1\3696.jpg,person
./images/frames1\3696.jpg,cat
./images/frames1\3696.jpg,handbag
./images/frames1\3720.jpg,person
./images/frames1\3720.jpg,person
./images/frames1\3720.jpg,bench
./images/frames1\3720.jpg,bench
./images/frames1\3744.jpg,person
./images/frames1\3744.jpg,bench
./images/frames1\3744.jpg,person
./images/frames1\3744.jpg,bench
./images/frames1\3768.jpg,person
./images/frames1\3768.jpg,bench
./images/frames1\3768.jpg,person
./images/frames1\3792.jpg,person
./images/frames1\3792.jpg,bench
./images/frames1\3792.jpg,person
./images/frames1\3816.jpg,person
./images/frames1\3816.jpg,person
./images/frames1\384.jpg,teddy bear
./images/frames1\384.jpg,person
./images/frames1\384.jpg,teddy bear
./images/frames1\384.jpg,chair
./images/frames1\384.jpg,chair
./images/frames1\3840.jpg,dog
./images/frames1\3840.jpg,person
./images/frames1\3840.jpg,person
./images/frames1\3864.jpg,person
./images/frames1\3864.jpg,person
./images/frames1\3864.jpg,cat
./images/frames1\3888.jpg,cat
./images/frames1\3888.jpg,person
./images/frames1\3912.jpg,person
./images/frames1\3912.jpg,person
./images/frames1\3912.jpg,dog
./images/frames1\3912.jpg,dog
./images/frames1\3912.jpg,chair
./images/frames1\3912.jpg,chair
./images/frames1\3936.jpg,person
./images/frames1\3936.jpg,person
./images/frames1\3936.jpg,dog
./images/frames1\3936.jpg,dog
./images/frames1\3936.jpg,chair
./images/frames1\3936.jpg,chair
./images/frames1\3960.jpg,boat
./images/frames1\3984.jpg,boat
./images/frames1\4008.jpg,boat
./images/frames1\4008.jpg,bird
./images/frames1\4032.jpg,person
./images/frames1\4032.jpg,person
./images/frames1\4032.jpg,bench
./images/frames1\4032.jpg,traffic light
./images/frames1\4032.jpg,traffic light
./images/frames1\4056.jpg,person
./images/frames1\4056.jpg,person
./images/frames1\4056.jpg,person
./images/frames1\4056.jpg,bench
./images/frames1\4056.jpg,person
./images/frames1\4056.jpg,motorcycle
./images/frames1\4056.jpg,bottle
./images/frames1\4056.jpg,truck
./images/frames1\4056.jpg,sports ball
./images/frames1\4056.jpg,car
./images/frames1\408.jpg,person
./images/frames1\408.jpg,person
./images/frames1\408.jpg,person
./images/frames1\408.jpg,person
./images/frames1\408.jpg,sports ball
./images/frames1\408.jpg,person
./images/frames1\408.jpg,teddy bear
./images/frames1\408.jpg,person
./images/frames1\4080.jpg,car
./images/frames1\4080.jpg,car
./images/frames1\4104.jpg,potted plant
./images/frames1\4128.jpg,potted plant
./images/frames1\4128.jpg,teddy bear
./images/frames1\4152.jpg,bench
./images/frames1\4176.jpg,bench
./images/frames1\4176.jpg,teddy bear
./images/frames1\4176.jpg,bench
./images/frames1\4200.jpg,teddy bear
./images/frames1\4200.jpg,bench
./images/frames1\4200.jpg,skateboard
./images/frames1\4224.jpg,person
./images/frames1\4224.jpg,bottle
./images/frames1\4224.jpg,umbrella
./images/frames1\4248.jpg,person
./images/frames1\4248.jpg,chair
./images/frames1\4248.jpg,bird
./images/frames1\4248.jpg,cat
./images/frames1\4272.jpg,person
./images/frames1\4272.jpg,teddy bear
./images/frames1\4296.jpg,person
./images/frames1\4296.jpg,bird
./images/frames1\4296.jpg,person
./images/frames1\4296.jpg,dog
./images/frames1\4296.jpg,bottle
./images/frames1\4296.jpg,chair
./images/frames1\4296.jpg,airplane
./images/frames1\432.jpg,person
./images/frames1\432.jpg,person
./images/frames1\432.jpg,dog
./images/frames1\432.jpg,person
./images/frames1\432.jpg,person
./images/frames1\432.jpg,person
./images/frames1\432.jpg,sports ball
./images/frames1\432.jpg,bench
./images/frames1\432.jpg,person
./images/frames1\4320.jpg,person
./images/frames1\4320.jpg,dog
./images/frames1\4320.jpg,person
./images/frames1\4320.jpg,bird
./images/frames1\4320.jpg,knife
./images/frames1\4344.jpg,person
./images/frames1\4344.jpg,airplane
./images/frames1\4368.jpg,person
./images/frames1\4368.jpg,truck
./images/frames1\4368.jpg,clock
./images/frames1\4368.jpg,bench
./images/frames1\4392.jpg,person
./images/frames1\4392.jpg,bench
./images/frames1\4416.jpg,person
./images/frames1\4416.jpg,sheep
./images/frames1\4416.jpg,chair
./images/frames1\4416.jpg,bench
./images/frames1\4440.jpg,person
./images/frames1\4440.jpg,truck
./images/frames1\4440.jpg,vase
./images/frames1\4440.jpg,bench
./images/frames1\4464.jpg,person
./images/frames1\4464.jpg,dog
./images/frames1\4464.jpg,bench
./images/frames1\4464.jpg,person
./images/frames1\4488.jpg,person
./images/frames1\4488.jpg,teddy bear
./images/frames1\4488.jpg,bench
./images/frames1\4488.jpg,person
./images/frames1\4512.jpg,person
./images/frames1\4512.jpg,bench
./images/frames1\4512.jpg,bench
./images/frames1\4512.jpg,teddy bear
./images/frames1\4512.jpg,person
./images/frames1\4536.jpg,person
./images/frames1\4536.jpg,bench
./images/frames1\4536.jpg,dog
./images/frames1\4536.jpg,skis
./images/frames1\4536.jpg,handbag
./images/frames1\456.jpg,person
./images/frames1\456.jpg,person
./images/frames1\456.jpg,person
./images/frames1\456.jpg,person
./images/frames1\456.jpg,person
./images/frames1\456.jpg,person
./images/frames1\456.jpg,bench
./images/frames1\4560.jpg,person
./images/frames1\4560.jpg,bench
./images/frames1\4560.jpg,dog
./images/frames1\4560.jpg,chair
./images/frames1\4584.jpg,person
./images/frames1\4584.jpg,dog
./images/frames1\4584.jpg,bench
./images/frames1\4608.jpg,person
./images/frames1\4608.jpg,dog
./images/frames1\4608.jpg,bench
./images/frames1\4632.jpg,person
./images/frames1\4632.jpg,bench
./images/frames1\4632.jpg,dog
./images/frames1\4632.jpg,knife
./images/frames1\4656.jpg,person
./images/frames1\4656.jpg,person
./images/frames1\4656.jpg,person
./images/frames1\4656.jpg,teddy bear
./images/frames1\4656.jpg,umbrella
./images/frames1\4656.jpg,teddy bear
./images/frames1\4656.jpg,teddy bear
./images/frames1\4656.jpg,bottle
./images/frames1\4680.jpg,person
./images/frames1\4680.jpg,person
./images/frames1\4680.jpg,teddy bear
./images/frames1\4680.jpg,bottle
./images/frames1\4680.jpg,person
./images/frames1\4680.jpg,umbrella
./images/frames1\4680.jpg,bottle
./images/frames1\4680.jpg,teddy bear
./images/frames1\4680.jpg,teddy bear
./images/frames1\4704.jpg,person
./images/frames1\4704.jpg,dog
./images/frames1\4704.jpg,bench
./images/frames1\4704.jpg,apple
./images/frames1\4728.jpg,person
./images/frames1\4728.jpg,bench
./images/frames1\4728.jpg,dog
./images/frames1\4728.jpg,apple
./images/frames1\4752.jpg,person
./images/frames1\4752.jpg,dog
./images/frames1\4752.jpg,bench
./images/frames1\4752.jpg,apple
./images/frames1\4776.jpg,person
./images/frames1\4776.jpg,bench
./images/frames1\4776.jpg,dog
./images/frames1\4776.jpg,bench
./images/frames1\480.jpg,potted plant
./images/frames1\480.jpg,potted plant
./images/frames1\4800.jpg,person
./images/frames1\4800.jpg,bench
./images/frames1\4824.jpg,person
./images/frames1\4824.jpg,dog
./images/frames1\4824.jpg,potted plant
./images/frames1\4824.jpg,potted plant
./images/frames1\4824.jpg,chair
./images/frames1\4824.jpg,dog
./images/frames1\4824.jpg,chair
./images/frames1\4824.jpg,oven
./images/frames1\4824.jpg,dog
./images/frames1\4824.jpg,dog
./images/frames1\4848.jpg,person
./images/frames1\4848.jpg,dog
./images/frames1\4848.jpg,dog
./images/frames1\4848.jpg,dog
./images/frames1\4848.jpg,potted plant
./images/frames1\4848.jpg,dog
./images/frames1\4848.jpg,potted plant
./images/frames1\4848.jpg,chair
./images/frames1\4848.jpg,chair
./images/frames1\4848.jpg,oven
./images/frames1\4872.jpg,dog
./images/frames1\4872.jpg,person
./images/frames1\4872.jpg,chair
./images/frames1\4872.jpg,dog
./images/frames1\4872.jpg,potted plant
./images/frames1\4872.jpg,oven
./images/frames1\4872.jpg,dog
./images/frames1\4872.jpg,baseball glove
./images/frames1\4896.jpg,person
./images/frames1\4896.jpg,person
./images/frames1\4896.jpg,dog
./images/frames1\4896.jpg,dog
./images/frames1\4896.jpg,chair
./images/frames1\4896.jpg,potted plant
./images/frames1\4896.jpg,dog
./images/frames1\4896.jpg,potted plant
./images/frames1\4896.jpg,dog
./images/frames1\4896.jpg,oven
./images/frames1\4896.jpg,dog
./images/frames1\4920.jpg,person
./images/frames1\4920.jpg,person
./images/frames1\4920.jpg,dog
./images/frames1\4920.jpg,potted plant
./images/frames1\4920.jpg,chair
./images/frames1\4920.jpg,dog
./images/frames1\4920.jpg,dog
./images/frames1\4920.jpg,cat
./images/frames1\4920.jpg,potted plant
./images/frames1\4920.jpg,oven
./images/frames1\4920.jpg,dog
./images/frames1\4944.jpg,person
./images/frames1\4944.jpg,tie
./images/frames1\4944.jpg,hair drier
./images/frames1\4968.jpg,person
./images/frames1\4992.jpg,person
./images/frames1\4992.jpg,tie
./images/frames1\5016.jpg,person
./images/frames1\5016.jpg,person
./images/frames1\5016.jpg,tie
./images/frames1\5016.jpg,dog
./images/frames1\5016.jpg,dog
./images/frames1\504.jpg,bench
./images/frames1\5040.jpg,person
./images/frames1\5040.jpg,person
./images/frames1\5040.jpg,tie
./images/frames1\5040.jpg,dog
./images/frames1\5040.jpg,horse
./images/frames1\5064.jpg,person
./images/frames1\5064.jpg,person
./images/frames1\5064.jpg,tie
./images/frames1\5064.jpg,dog
./images/frames1\5088.jpg,person
./images/frames1\5088.jpg,truck
./images/frames1\5088.jpg,cow
./images/frames1\5112.jpg,person
./images/frames1\5112.jpg,cow
./images/frames1\5136.jpg,dog
./images/frames1\5136.jpg,tv
./images/frames1\5136.jpg,bench
./images/frames1\5160.jpg,dog
./images/frames1\5160.jpg,bench
./images/frames1\5160.jpg,tv
./images/frames1\5184.jpg,dog
./images/frames1\5184.jpg,tv
./images/frames1\5184.jpg,cat
./images/frames1\5208.jpg,cat
./images/frames1\5352.jpg,bench
./images/frames1\0.jpg,person
./images/frames1\0.jpg,chair
./images/frames1\0.jpg,chair
./images/frames1\0.jpg,chair
./images/frames1\0.jpg,bowl
./images/frames1\0.jpg,person
./images/frames1\0.jpg,chair
./images/frames1\0.jpg,chair
./images/frames1\1015.jpg,chair
./images/frames1\1015.jpg,person
./images/frames1\1015.jpg,person
./images/frames1\1015.jpg,chair
./images/frames1\1015.jpg,chair
./images/frames1\1015.jpg,chair
./images/frames1\1044.jpg,chair
./images/frames1\1044.jpg,person
./images/frames1\1044.jpg,person
./images/frames1\1044.jpg,chair
./images/frames1\1073.jpg,chair
./images/frames1\1073.jpg,person
./images/frames1\1073.jpg,person
./images/frames1\1073.jpg,chair
./images/frames1\1102.jpg,person
./images/frames1\1102.jpg,dog
./images/frames1\1102.jpg,vase
./images/frames1\1102.jpg,bottle
./images/frames1\1102.jpg,couch
./images/frames1\1102.jpg,person
./images/frames1\1102.jpg,couch
./images/frames1\1102.jpg,book
./images/frames1\1102.jpg,chair
./images/frames1\1131.jpg,person
./images/frames1\1131.jpg,dog
./images/frames1\1131.jpg,vase
./images/frames1\1131.jpg,bottle
./images/frames1\1131.jpg,couch
./images/frames1\1131.jpg,person
./images/frames1\1131.jpg,couch
./images/frames1\1131.jpg,book
./images/frames1\1131.jpg,chair
./images/frames1\1131.jpg,bed
./images/frames1\116.jpg,chair
./images/frames1\116.jpg,person
./images/frames1\116.jpg,chair
./images/frames1\116.jpg,chair
./images/frames1\116.jpg,bowl
./images/frames1\1160.jpg,person
./images/frames1\1160.jpg,dog
./images/frames1\1160.jpg,vase
./images/frames1\1160.jpg,bottle
./images/frames1\1160.jpg,couch
./images/frames1\1160.jpg,person
./images/frames1\1160.jpg,couch
./images/frames1\1160.jpg,bed
./images/frames1\1160.jpg,chair
./images/frames1\1160.jpg,book
./images/frames1\1189.jpg,person
./images/frames1\1189.jpg,dog
./images/frames1\1189.jpg,vase
./images/frames1\1189.jpg,bottle
./images/frames1\1189.jpg,couch
./images/frames1\1189.jpg,bed
./images/frames1\1189.jpg,couch
./images/frames1\1189.jpg,book
./images/frames1\1189.jpg,chair
./images/frames1\1218.jpg,person
./images/frames1\1218.jpg,dog
./images/frames1\1218.jpg,vase
./images/frames1\1218.jpg,bottle
./images/frames1\1218.jpg,couch
./images/frames1\1218.jpg,book
./images/frames1\1218.jpg,chair
./images/frames1\1247.jpg,person
./images/frames1\1247.jpg,dog
./images/frames1\1247.jpg,vase
./images/frames1\1247.jpg,couch
./images/frames1\1247.jpg,bottle
./images/frames1\1247.jpg,person
./images/frames1\1247.jpg,bed
./images/frames1\1247.jpg,book
./images/frames1\1247.jpg,chair
./images/frames1\1276.jpg,person
./images/frames1\1276.jpg,dog
./images/frames1\1276.jpg,vase
./images/frames1\1276.jpg,bottle
./images/frames1\1276.jpg,couch
./images/frames1\1276.jpg,chair
./images/frames1\1276.jpg,person
./images/frames1\1276.jpg,bed
./images/frames1\1305.jpg,person
./images/frames1\1305.jpg,dog
./images/frames1\1305.jpg,couch
./images/frames1\1305.jpg,vase
./images/frames1\1305.jpg,bottle
./images/frames1\1305.jpg,bed
./images/frames1\1305.jpg,person
./images/frames1\1305.jpg,chair
./images/frames1\1334.jpg,person
./images/frames1\1334.jpg,person
./images/frames1\1334.jpg,teddy bear
./images/frames1\1334.jpg,tie
./images/frames1\1334.jpg,person
./images/frames1\1334.jpg,person
./images/frames1\1363.jpg,person
./images/frames1\1363.jpg,person
./images/frames1\1363.jpg,person
./images/frames1\1363.jpg,teddy bear
./images/frames1\1363.jpg,person
./images/frames1\1363.jpg,tie
./images/frames1\1392.jpg,person
./images/frames1\1392.jpg,person
./images/frames1\1392.jpg,person
./images/frames1\1392.jpg,person
./images/frames1\1392.jpg,teddy bear
./images/frames1\1392.jpg,person
./images/frames1\1392.jpg,tie
./images/frames1\1421.jpg,person
./images/frames1\1421.jpg,vase
./images/frames1\1421.jpg,bottle
./images/frames1\1421.jpg,dog
./images/frames1\1421.jpg,couch
./images/frames1\1421.jpg,person
./images/frames1\1421.jpg,chair
./images/frames1\1421.jpg,dining table
./images/frames1\145.jpg,chair
./images/frames1\145.jpg,person
./images/frames1\145.jpg,dog
./images/frames1\145.jpg,chair
./images/frames1\145.jpg,chair
./images/frames1\145.jpg,chair
./images/frames1\145.jpg,chair
./images/frames1\1450.jpg,person
./images/frames1\1450.jpg,person
./images/frames1\1450.jpg,person
./images/frames1\1450.jpg,person
./images/frames1\1479.jpg,person
./images/frames1\1479.jpg,person
./images/frames1\1479.jpg,person
./images/frames1\1508.jpg,tv
./images/frames1\1508.jpg,chair
./images/frames1\1508.jpg,refrigerator
./images/frames1\1537.jpg,dining table
./images/frames1\1537.jpg,tv
./images/frames1\1653.jpg,frisbee
./images/frames1\1711.jpg,chair
./images/frames1\1711.jpg,teddy bear
./images/frames1\174.jpg,chair
./images/frames1\174.jpg,person
./images/frames1\174.jpg,person
./images/frames1\174.jpg,chair
./images/frames1\1740.jpg,dog
./images/frames1\1740.jpg,dog
./images/frames1\1769.jpg,person
./images/frames1\1769.jpg,dog
./images/frames1\1769.jpg,dog
./images/frames1\1798.jpg,bird
./images/frames1\1798.jpg,bowl
./images/frames1\1798.jpg,chair
./images/frames1\1827.jpg,bowl
./images/frames1\1827.jpg,bird
./images/frames1\1827.jpg,chair
./images/frames1\1856.jpg,bowl
./images/frames1\1856.jpg,bird
./images/frames1\1856.jpg,chair
./images/frames1\1885.jpg,dog
